지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),습도(%)
133,대전,2020-01-18 12:03,4.2,0,168.9,0.9,1014.1,38.6
133,대전,2020-01-18 12:04,4.2,0,229.5,1.7,1014,37.8
133,대전,2020-01-18 12:05,4.2,0,213.4,1.5,1014,37.3
133,대전,2020-01-18 12:06,4.2,0,229.5,0.5,1014,36.8
133,대전,2020-01-18 12:07,4.3,0,295.6,0.8,1014,37.2
133,대전,2020-01-18 12:08,4.5,0,312.5,1.2,1013.9,37.1
133,대전,2020-01-18 12:09,4.5,0,284.8,1.6,1013.9,36.3
133,대전,2020-01-18 12:10,4.4,0,278.1,1.6,1013.9,35.3
133,대전,2020-01-18 12:11,4.4,0,254.8,1.6,1013.9,35.5
133,대전,2020-01-18 12:12,4.4,0,217.4,1.2,1013.9,35.2
133,대전,2020-01-18 12:13,4.5,0,284.5,0.7,1013.9,33.9
133,대전,2020-01-18 12:14,4.6,0,280.5,2.1,1013.9,33.7
133,대전,2020-01-18 12:15,4.6,0,294.7,2.3,1013.9,33.6
133,대전,2020-01-18 12:16,4.7,0,307.7,1.7,1013.9,34.4
133,대전,2020-01-18 12:17,4.7,0,282.9,1.7,1013.9,33.8
133,대전,2020-01-18 12:18,4.7,0,298.4,1.2,1013.9,32.6
133,대전,2020-01-18 12:19,4.7,0,298.6,1.9,1013.9,32
133,대전,2020-01-18 12:20,4.8,0,291.5,1.3,1013.9,31.2
133,대전,2020-01-18 12:21,4.8,0,285,1.4,1013.9,29.7
133,대전,2020-01-18 12:22,4.8,0,256.4,0.5,1013.9,29.8
133,대전,2020-01-18 12:23,4.9,0,175.2,0.5,1013.9,30.4
133,대전,2020-01-18 12:24,5,0,215.6,1.4,1013.9,30.6
133,대전,2020-01-18 12:25,5,0,248.5,1,1013.8,29.9
133,대전,2020-01-18 12:26,5,0,279.1,1.9,1013.8,29.6
133,대전,2020-01-18 12:27,5,0,272.7,1.7,1013.8,29.9
133,대전,2020-01-18 12:28,5.1,0,326.1,0.9,1013.8,29.1
133,대전,2020-01-18 12:29,5.3,0,291.8,0.9,1013.7,29.3
133,대전,2020-01-18 12:30,5.4,0,299.1,1.3,1013.7,29.6
133,대전,2020-01-18 12:31,5.4,0,282.9,1.4,1013.7,28.3
133,대전,2020-01-18 12:32,5.5,0,283.7,1.6,1013.6,28.3
133,대전,2020-01-18 12:33,5.5,0,273.2,2.1,1013.6,27.7
133,대전,2020-01-18 12:34,5.4,0,273.6,1,1013.6,26.4
133,대전,2020-01-18 12:35,5.4,0,254.1,1.6,1013.6,26.8
133,대전,2020-01-18 12:36,5.4,0,297.5,1,1013.5,27.2
133,대전,2020-01-18 12:37,5.5,0,272.4,2.2,1013.5,27.8
133,대전,2020-01-18 12:38,5.5,0,273,2.9,1013.5,27.5
133,대전,2020-01-18 12:39,5.4,0,280.7,2.2,1013.5,26.6
133,대전,2020-01-18 12:40,5.5,0,269.5,3.1,1013.5,26.8
133,대전,2020-01-18 12:41,5.5,0,270.2,3.6,1013.4,26.7
133,대전,2020-01-18 12:42,5.6,0,274,3,1013.4,26.5
133,대전,2020-01-18 12:43,5.6,0,283.5,2.6,1013.4,26.7
133,대전,2020-01-18 12:44,5.5,0,270.8,2.7,1013.4,26.7
133,대전,2020-01-18 12:45,5.5,0,289.9,2.6,1013.4,26.6
133,대전,2020-01-18 12:46,5.4,0,282.1,2.4,1013.3,26.5
133,대전,2020-01-18 12:47,5.5,0,283.2,2.8,1013.3,27
133,대전,2020-01-18 12:48,5.5,0,269.3,3,1013.3,27.7
133,대전,2020-01-18 12:49,5.5,0,283.8,1.9,1013.3,27.8
133,대전,2020-01-18 12:50,5.6,0,266.2,1.3,1013.3,28.3
133,대전,2020-01-18 12:51,5.7,0,242,1,1013.3,28.6
133,대전,2020-01-18 12:52,5.9,0,280.4,0.7,1013.2,28.8
133,대전,2020-01-18 12:53,6.1,0,289.6,1.7,1013.2,29.2
133,대전,2020-01-18 12:54,6.2,0,270.4,2.6,1013.2,29.1
133,대전,2020-01-18 12:55,6.1,0,218.9,2.2,1013.2,28.4
133,대전,2020-01-18 12:56,6.2,0,289.9,1,1013.1,27.7
133,대전,2020-01-18 12:57,6.2,0,273,2.1,1013.1,28.3
133,대전,2020-01-18 12:58,6.2,0,226.6,1.7,1013,28.1
133,대전,2020-01-18 12:59,6.1,0,239.8,1.5,1013,27.9
133,대전,2020-01-18 13:00,6,0,231.3,2,1013,28.3
133,대전,2020-01-18 13:01,5.9,0,269.3,1.2,1013,28.4
133,대전,2020-01-18 13:02,6,0,300.5,1.2,1013,28.8
133,대전,2020-01-18 13:03,5.9,0,261.7,1.7,1013,28.3
133,대전,2020-01-18 13:04,5.8,0,269.6,1.8,1013,27.9
133,대전,2020-01-18 13:05,6,0,241.8,0.9,1012.9,28.3
133,대전,2020-01-18 13:06,6.1,0,224.5,1.5,1012.9,29
133,대전,2020-01-18 13:07,6,0,247.6,1,1012.9,28.3
133,대전,2020-01-18 13:08,6.2,0,322.2,0.6,1012.9,28.6
133,대전,2020-01-18 13:09,6.3,0,329.5,0.7,1012.9,28.4
133,대전,2020-01-18 13:10,6.3,0,290.9,0.9,1012.9,28.5
133,대전,2020-01-18 13:11,6.4,0,260.8,2,1012.8,28.8
133,대전,2020-01-18 13:12,6.4,0,258.2,2.5,1012.8,28.7
133,대전,2020-01-18 13:13,6.3,0,268.1,1.7,1012.8,28.4
133,대전,2020-01-18 13:14,6.3,0,265.2,2.2,1012.8,28.4
133,대전,2020-01-18 13:15,6.2,0,244.6,2,1012.8,28.5
133,대전,2020-01-18 13:16,6.1,0,260.5,2,1012.7,28.3
133,대전,2020-01-18 13:17,6,0,264.4,1.3,1012.7,28.5
133,대전,2020-01-18 13:18,6,0,223.5,1.6,1012.7,28.9
133,대전,2020-01-18 13:19,6.1,0,243.7,1.5,1012.7,28.8
133,대전,2020-01-18 13:20,6.2,0,238.1,2.3,1012.7,28.7
133,대전,2020-01-18 13:21,6.3,0,263,1.6,1012.7,28.3
133,대전,2020-01-18 13:22,6.4,0,263.2,2.4,1012.6,28.3
133,대전,2020-01-18 13:23,6.5,0,264.8,2.2,1012.6,28.2
133,대전,2020-01-18 13:24,6.5,0,288.2,0.8,1012.6,28.1
133,대전,2020-01-18 13:25,6.4,0,274.3,0.8,1012.6,28.1
133,대전,2020-01-18 13:26,6.4,0,269.2,2,1012.6,28.1
133,대전,2020-01-18 13:27,6.4,0,283,2.7,1012.6,28.4
133,대전,2020-01-18 13:28,6.4,0,195.6,1.6,1012.5,29
133,대전,2020-01-18 13:29,6.6,0,192.1,1.5,1012.5,29.8
133,대전,2020-01-18 13:30,6.6,0,167.9,1.4,1012.5,29
133,대전,2020-01-18 13:31,6.6,0,204.5,1,1012.5,28.3
133,대전,2020-01-18 13:32,6.6,0,304.9,0.8,1012.4,28.3
133,대전,2020-01-18 13:33,6.6,0,6.2,0.9,1012.4,27.7
133,대전,2020-01-18 13:34,6.6,0,12.4,0.8,1012.4,27.9
133,대전,2020-01-18 13:35,6.7,0,277,1.3,1012.3,28
133,대전,2020-01-18 13:36,6.7,0,289.4,1.7,1012.3,28.5
133,대전,2020-01-18 13:37,6.7,0,275.8,2.3,1012.3,28.2
133,대전,2020-01-18 13:38,6.7,0,280.5,1.9,1012.3,27.6
133,대전,2020-01-18 13:39,6.6,0,246,2,1012.3,27.2
133,대전,2020-01-18 13:40,6.5,0,294.1,1.3,1012.3,26.6
133,대전,2020-01-18 13:41,6.6,0,274.8,1.4,1012.3,27.7
133,대전,2020-01-18 13:42,6.6,0,254,1.4,1012.3,27.7
133,대전,2020-01-18 13:43,6.6,0,277.5,1.6,1012.4,27.2
133,대전,2020-01-18 13:44,6.5,0,276.3,1.6,1012.4,26.5
133,대전,2020-01-18 13:45,6.4,0,289.2,1.3,1012.4,26.9
133,대전,2020-01-18 13:46,6.5,0,260,1.8,1012.4,27.3
133,대전,2020-01-18 13:47,6.5,0,249.9,2,1012.4,27.5
133,대전,2020-01-18 13:48,6.4,0,251,1.6,1012.4,27.7
133,대전,2020-01-18 13:49,6.5,0,251.7,1.8,1012.4,27.9
133,대전,2020-01-18 13:50,6.6,0,250.1,0.9,1012.4,28.2
133,대전,2020-01-18 13:51,6.6,0,215.5,1.4,1012.4,28
133,대전,2020-01-18 13:52,6.7,0,280.5,0.9,1012.4,27.8
133,대전,2020-01-18 13:53,6.8,0,219.9,0.9,1012.4,28.1
133,대전,2020-01-18 13:54,6.9,0,227.6,2.3,1012.4,27.8
133,대전,2020-01-18 13:55,6.8,0,244.1,3.3,1012.4,27.3
133,대전,2020-01-18 13:56,6.7,0,243.4,3.1,1012.4,26.9
133,대전,2020-01-18 13:57,6.6,0,233.7,2.4,1012.3,27.1
133,대전,2020-01-18 13:58,6.7,0,227.6,2.9,1012.3,27.7
133,대전,2020-01-18 13:59,6.8,0,247.3,2,1012.3,27.6
133,대전,2020-01-18 14:00,6.8,0,280.7,1.2,1012.3,27.8
133,대전,2020-01-18 14:01,6.9,0,248.9,1.5,1012.3,27.5
133,대전,2020-01-18 14:02,6.9,0,316.5,0.8,1012.3,27.6
133,대전,2020-01-18 14:03,6.9,0,332.6,1.2,1012.3,27.4
133,대전,2020-01-18 14:04,6.8,0,310.5,1.3,1012.3,26.8
133,대전,2020-01-18 14:05,6.7,0,285.9,1.4,1012.2,26.7
133,대전,2020-01-18 14:06,6.6,0,256.9,2.1,1012.2,26.8
133,대전,2020-01-18 14:07,6.6,0,191.1,1.3,1012.2,27.4
133,대전,2020-01-18 14:08,6.7,0,244.1,1.5,1012.2,28.1
133,대전,2020-01-18 14:09,6.9,0,238.5,2.2,1012.3,28.5
133,대전,2020-01-18 14:10,6.9,0,266.5,1.5,1012.3,28.5
133,대전,2020-01-18 14:11,6.9,0,265.4,1.5,1012.2,27.7
133,대전,2020-01-18 14:12,7,0,255.8,2.4,1012.3,27.4
133,대전,2020-01-18 14:13,7.1,0,255.2,1.5,1012.2,27
133,대전,2020-01-18 14:14,7.1,0,250.7,1.8,1012.2,26.8
133,대전,2020-01-18 14:15,7.1,0,256.5,1.6,1012.2,26.9
133,대전,2020-01-18 14:16,7.1,0,269.7,1.7,1012.2,26.5
133,대전,2020-01-18 14:17,7.2,0,247.9,2.3,1012.2,26.6
133,대전,2020-01-18 14:18,7.2,0,243.3,1.9,1012.2,26.3
